,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
he'd,0.9601910618497644,0.013178824908045006,0.10778257812200598,0.9171652824864057,0.25939037425101596,0.0964005911910627,0.3426763508952463,0.532667970759133,0.37646073919806833,0.9343111415846669,0.4521790280627531,0.18792430436391472,0.5632021354506787,0.5699556967634923,0.6154065518720844,0.4396836059500545,0.9331092499488416,0.8147395001829055,0.9440352424654789,0.6530173148709044,0.9736267378563382,0.9996512947880372,0.23188438788525723,0.6350223048408512,0.5818580010304452,0.46843129687961194,0.8074277569631553,0.5675907006030502,0.8689932101825489,0.22998782916791116,0.005539504375585036,0.660792763486528,0.18285993047539206,0.15802469880425796,0.24789786298185224,0.1365597941072898,0.7093198771367025,0.05667156666530271,0.21406764740177164,0.662672010218174,0.041768108974697404,0.6204173260384698,0.1261279151229232,0.9442173320511094,0.5559736862083291,0.5338480473971513,0.09162697963072719,0.07048123672282314,0.2208385524430696,0.06852504914613511
weren't,0.1999923385816409,0.518870734452254,0.22213189950858392,0.1666001756342993,0.2989603746802272,0.6717559747018279,0.175226833454468,0.5121659495908724,0.028037402750073825,0.4088618243304263,0.6789983834664404,0.42364768691316457,0.4388584685595541,0.014563538802156772,0.9430573671506747,0.29863860351525184,0.3924170231584859,0.7748147569008919,0.716282932579635,0.5066349280255573,0.19376326203183103,0.6849992133974628,0.9115747749190357,0.7155725078699826,0.9855367280974177,0.8916071044680525,0.9645554782597999,0.055063439213805854,0.5897736199530016,0.4271818094771648,0.5473955726752245,0.14932794730261234,0.5131381989114122,0.6489945943610078,0.3239661406431308,0.6797472866839759,0.41596685467310435,0.17111617625982223,0.47628896946892674,0.11061259422308534,0.957282031319524,0.6999287315477669,0.10646167570745435,0.9530642571765251,0.7387181221437407,0.25607831620927246,0.12111857446478658,0.7853593508505454,0.990456581297299,0.3622023862279341
water's,0.15544260705171375,0.14637416859473684,0.6890212692195126,0.771370670752722,0.043058155699630896,0.0052786565173778,0.2670281440238841,0.15103985234096806,0.10946698299965352,0.009964420683864605,0.6709738120331289,0.47518329211699584,0.785631447755958,0.1719846618411247,0.17730045669418093,0.8194215226187236,0.43387880427997094,0.08004109746293886,0.11297509635192138,0.5732573119733764,0.03759669592950421,0.4211420074932035,0.6664836880855617,0.9504419092239019,0.13468893890316036,0.7246489370396922,0.8014249151263101,0.4618227329053721,0.510199807565669,0.04926722204997869,0.8687308175652666,0.5329166136388008,0.35482513621081024,0.6031962562773565,0.5398290964711792,0.24701196898755118,0.8396469973126249,0.4116044447637677,0.9817333263024047,0.38859405387347346,0.8923368254980611,0.9328528944759914,0.6638012613719986,0.6403286946993453,0.3233041083607515,0.47130439933856505,0.4831519841815044,0.04215287919751887,0.9115991375568652,0.3523310726173654
mountain's,0.7920977057236838,0.41456401988144664,0.9996180282342165,0.703154432587444,0.9703733934316948,0.8163988522459118,0.8724597483407909,0.8793294365937752,0.17157764921785323,0.46288421027249205,0.3258028136215897,0.11004888992244621,0.6720003380943063,0.12516290776854055,0.40349022895403364,0.5249640786347003,0.3472007257969828,0.15204181789113935,0.9536288733041209,0.30169852082600046,0.08635946057644994,0.10777600867317083,0.594368910768379,0.27540443028006834,0.49552604906734776,0.06502596127953908,0.356306073415807,0.39420380297958535,0.20894574473859473,0.7573680431364211,0.9878234828781586,0.6052428504602702,0.0479264189546621,0.05062886771887276,0.1361830021381749,0.7534567236926905,0.01788636172797231,0.9457792810663456,0.24946037750593386,0.5224108404502631,0.8261961910295513,0.145229202469634,0.10154744748635869,0.026177126458253652,0.3959093125706795,0.500478206638424,0.11069825502502006,0.4956649799811661,0.24073361147920924,0.3530056000200106
you'll,0.7687184999653237,0.9730327464342643,0.926037004788997,0.34059174037031315,0.8424923687801918,0.30941513743408644,0.49410402873666726,0.22568467941492143,0.3629154146639131,0.6950194080379868,0.046019862097580466,0.08616114866174296,0.7982909054249923,0.9000753314640919,0.9179702697917405,0.8039024393019173,0.57600611905204,0.2601214557431899,0.3526243688161025,0.5161921522634153,0.4535711356704156,0.036193031679931265,0.4728243951036287,0.9444572191481008,0.27939901588089633,0.45415672422516473,0.834427930085349,0.31478319830054036,0.6731414247209391,0.09374477763355138,0.7516031517096107,0.6471361080333968,0.20939521684756257,0.4153970679986998,0.5483144525517417,0.4933098845197572,0.9225819726605052,0.1170963406799217,0.7968893832212434,0.9366211387315234,0.1058312698019015,0.3057338586015558,0.4771200080220007,0.7942623116934726,0.2767725628429476,0.49142444788019823,0.8230042605402671,0.1519327300125759,0.9325199689962387,0.5981563019243411
nay,0.6519923990060096,0.37915554268966767,0.7919422004417788,0.5483936166930918,0.06784259864389286,0.2980814992264226,0.44591799039694713,0.631136851431576,0.7613666320307164,0.8202454305948709,0.7394273621555617,0.5370939645063864,0.8226837329983013,0.6368685919330712,0.47232319537701495,0.5096192298051252,0.08187334849116679,0.30308570153166337,0.39313533486269603,0.362171729893649,0.6621484357991109,0.4513841123854022,0.03146669375990652,0.058959114049778494,0.6574013630577151,0.6088802617832393,0.8641385705715806,0.006033850501832361,0.9124651207830737,0.7024071187778294,0.6422344443503082,0.2562529872757331,0.4296688391974536,0.7921108822732074,0.14657981448876867,0.04088191942399999,0.4650568302151109,0.857772053558396,0.9884990067190288,0.0032773612194005874,0.5782868934736399,0.00230367299147749,0.4386151887974755,0.4417124887460536,0.6853264870349611,0.9342698533812993,0.8285674203912974,0.518083460441069,0.5671393280475061,0.8642220444859116
hobbit's,0.6619222696816022,0.9418113484386754,0.07565938872719402,0.043162975438496565,0.8604758440724581,0.23988606773799181,0.07576765148881082,0.10972133152008567,0.2540513770392291,0.16319535507740657,0.5237979857179265,0.9449884432378475,0.03778439108533482,0.7739027267648635,0.3333514133646648,0.5057730107035604,0.5267095033678126,0.6946986423050088,0.5950417427465194,0.6722475702741708,0.33007219609194105,0.8485124206825215,0.869218247614744,0.8806326448965908,0.8610570707821318,0.4662124991075586,0.30939121366245315,0.29439897695648887,0.4290981809045822,0.23638383215991832,0.24333591968227652,0.5554721253937979,0.3360282119715087,0.4098476339534809,0.5905102126135597,0.37205416098793465,0.3928214161206507,0.6213361256150806,0.08134414315817307,0.4679030187671045,0.7320559618748083,0.16655025746557583,0.12452770714156747,0.6969112511045038,0.7854905510813048,0.9428818396475195,0.009463422957776912,0.8302846285662098,0.041199727577617584,0.06910566610621205
bergil,0.7849604733805621,0.752847946330767,0.8270326549646491,0.3315919594423754,0.8898323642449212,0.31507340952147156,0.7278510176787474,0.3978402260713545,0.33402600137462757,0.6534981399262452,0.9620781598472654,0.17657910887933692,0.5820574901153912,0.509404895857626,0.8385439967603563,0.10221681464968824,0.2686635271818416,0.1249092591042128,0.05889424618457817,0.17928856525897408,0.8114866630648767,0.2730651005002648,0.762036295664283,0.40525464705999825,0.9202655871831088,0.9642811709761382,0.6420724205748459,0.6384302636443382,0.48434527193124277,0.9055065954496916,0.1682325521126179,0.5559324617125322,0.48092565818735655,0.047164628048471546,0.933496252421428,0.255665764854198,0.5872072331500696,0.8224165119071613,0.18026811242691876,0.16323610728095195,0.2934100829459694,0.5551933662560816,0.33669206046680356,0.9763932520286099,0.7655192436898084,0.2124941954980487,0.6219881966278763,0.173908291264237,0.6582716321980215,0.09725609763995668
treebeard's,0.7891137883981851,0.7482944907698889,0.11460682017753854,0.15997436848409474,0.9871986330727166,0.1791029633163419,0.4598902308809314,0.8979725156297075,0.12244362910514117,0.6239103883965348,0.40204273406804236,0.27568491804289375,0.8513228389557636,0.8619423580753854,0.9455388833532088,0.9936708874227882,0.4420254515721338,0.767051043386858,0.49462353736314557,0.047735079377648315,0.0690606714984382,0.638090671108114,0.2389456764522917,0.9568796876733433,0.7291974485792416,0.44467287242009224,0.7340118439372951,0.5703752851865481,0.27534370974453326,0.893246345729689,0.7956868458429783,0.8562397207744163,0.7312025258045676,0.3762131758001078,0.7103590403985084,0.8139402660960025,0.7194685374453074,0.37821040464843725,0.020310787762667593,0.7027841116002631,0.940327706900751,0.02025123342778745,0.42609429887587635,0.9114270788789006,0.5042753334666358,0.2077678168549819,0.6905063622646314,0.40983175330482347,0.31327043457231585,0.6928209716418566
you're,0.8986096174085957,0.2605264159172913,0.8356582457333309,0.7569276394039114,0.3681877152399139,0.5355458029522568,0.4310823892627643,0.8497035419738544,0.09966431604581483,0.12502056487823288,0.6307592089099814,0.9701862852153196,0.2193503334415905,0.22960316389780555,0.9076388248182258,0.21638463128518037,0.9502457335923283,0.9136455328359672,0.08781618117566048,0.2486773203545002,0.009155952907044629,0.07913741557269016,0.7445448747648405,0.0962164041114304,0.8540855372517947,0.9965178923050321,0.08464167566427949,0.7466538747139915,0.04850859633569038,0.8430555061320716,0.17609925920842373,0.12588015436931388,0.9525275222056001,0.17605489101544658,0.7049359531766937,0.8052152824855596,0.5375348254081078,0.4556676406908391,0.5445457325500757,0.8644590310379601,0.7256517193442051,0.7586738104014594,0.995331189246953,0.1548060625631491,0.8092974716334188,0.6477767618055333,0.9837787526787833,0.35612772351892263,0.11161063636637747,0.8850424848385551
didn't,0.28347164537461667,0.0331171478107366,0.32339850371113443,0.20338505718086652,0.615563440548735,0.8253183424910878,0.05449501792491218,0.04962046171022949,0.06997614738912028,0.4659709119498294,0.9320474536785577,0.9206061770385456,0.18582901914995797,0.202008237511072,0.7553540894204348,0.8553563091276882,0.6099392191789125,0.24511884250643945,0.05630645604349138,0.8780119523179523,0.7993936235469362,0.7978894419416117,0.9669520959839225,0.0035955083400553978,0.05098973605670587,0.11471503722259313,0.08198522540030195,0.3459101033531494,0.6219879474288029,0.17466344875967588,0.2046031674564106,0.657905485836935,0.836778398645678,0.7513400446101562,0.8055252672320238,0.7298414269244817,0.7979239975438548,0.15570816974823698,0.4249960232587833,0.07567009753705944,0.547001000842384,0.13778753178033676,0.003980892412727255,0.6790055669958944,0.31156888399507787,0.6727759087909451,0.7357167289226175,0.8482303720973315,0.38439501043081836,0.9092747344640786
mountains',0.08227449988097146,0.40531663227474957,0.6298753270659,0.0321565732777398,0.7700767238060922,0.7369945593497819,0.0782826193060483,0.7213382112932842,0.09375591570031849,0.4858111659394423,0.6793886285668556,0.7454297420416863,0.7630875514687978,0.5953807495971644,0.699470573962171,0.36879875726903066,0.1309502990573379,0.8369211179041693,0.9561941848622953,0.648262344918414,0.9755572471754911,0.3010502577049722,0.9111993870327063,0.9548594327696049,0.9409521589836064,0.3732846924630636,0.5703969387027356,0.9257161578787516,0.5637584499970493,0.9659906537832006,0.5561959210969255,0.6387079494554391,0.8506315808000764,0.19874428772727593,0.23280934461100733,0.620949789926957,0.9107133867726308,0.6355040927703999,0.24739412628924384,0.8118118550737863,0.3779261949086171,0.12624628076313515,0.22949750272018932,0.4158796450864216,0.4075270690102315,0.5997344479277511,0.7994403282467298,0.7908931091544754,0.683807043750753,0.16996329325231507
rammas,0.5671905470259303,0.16770100660854848,0.91727719000893,0.8561784004126164,0.14746799096746754,0.32048620011486006,0.216852518293694,0.0888016709188868,0.45881767604787826,0.27008171240953716,0.8699010845373255,0.9104166407482116,0.49230973661171284,0.7388647640078496,0.59921526762696,0.14803296945931133,0.5806065903292507,0.9425331546289549,0.2205111721243571,0.38732960464363586,0.8704484310040704,0.07910502760536142,0.10395756489912178,0.8993236779344235,0.7237830220557125,0.2260810924976313,0.8278608253317028,0.004287609139854376,0.8937012917203946,0.22411994265215085,0.7009248245297589,0.6691271887560335,0.9524241924096409,0.44875790992363807,0.3013086905982527,0.8449974460438268,0.1669515529990223,0.16246115526548544,0.8625522990761612,0.3217225662353683,0.8653094212005426,0.9558224073669817,0.10054779098389,0.5266470792867981,0.3500748102202905,0.9850155566011553,0.7045607740540607,0.7483671007205698,0.16792789338813363,0.9670924905614591
hasufel,0.5396416844408775,0.46723587487762686,0.8907505619144948,0.1498802148816516,0.3683131313892264,0.16634520189913593,0.6569792012023729,0.44068607110756663,0.35606845818705735,0.4277737328323038,0.49449710854937934,0.16050682396206473,0.05836401030313065,0.9131705901589234,0.0033014811718315995,0.5005959155897424,0.09681710951271894,0.8260964250534986,0.45074001676142006,0.1584887045164981,0.07189773336067384,0.6853866631276099,0.20307388955539285,0.43214837124330907,0.924467650153371,0.13982038373716166,0.3001260428363939,0.7821994746666086,0.20674260747393702,0.12933949765328734,0.24162928606438505,0.7674846687032132,0.3435133362125846,0.3227096288272998,0.9537418092625634,0.855952187221671,0.09861768776929447,0.37959319341512476,0.9988563230734507,0.08457243811440451,0.5391117661280054,0.01171844680406553,0.9488201960509163,0.2856635099314421,0.09290798572816084,0.644646600140209,0.4138627190373857,0.42664861510748997,0.3644416027064803,0.8797291466418475
elrond's,0.35357793854606867,0.033209291020318554,0.3540701409848024,0.766235183577647,0.38737878469725895,0.6936492701333078,0.9099700578639303,0.9420008742623126,0.6791330363391581,0.5965680826847634,0.6352403680652745,0.7515066438320772,0.3604108950498901,0.16283910644937294,0.1139226703001287,0.23350740271118098,0.6059022368827226,0.02007066708538996,0.424516613062332,0.04516265285332377,0.8794394433176856,0.35438571722170764,0.46477298571876224,0.6986104218038557,0.9484860216926074,0.7557993013330466,0.5242618245824092,0.4173111272702401,0.774544460889929,0.6299015352591748,0.6412976107886866,0.7440682043075962,0.37657036603221605,0.43311441735265466,0.7566972203126171,0.8761185412087161,0.806880314614546,0.046969652316272925,0.8137995505843277,0.7503723290912234,0.9186102946145565,0.7208988431876285,0.14860827797841736,0.6410226500271308,0.7333917079415078,0.4891115613196694,0.44464179924903025,0.23870236998274608,0.8553548164067649,0.22402966798570112
it's,0.7685167444830148,0.8372965317467085,0.6269708729912264,0.8683103529967685,0.9897910161075183,0.21830893547957075,0.7855266010927537,0.40805957701263973,0.04825623025081294,0.3086544706646539,0.3271768829611148,0.7227861674533875,0.32954641567380194,0.19639250466005387,0.06305898416165345,0.8760003238874775,0.7003251531078608,0.49867139831759644,0.690909117137585,0.026822072794243756,0.16050881263967975,0.8370692530616519,0.5308573331723696,0.9198083117206178,0.7525215808680316,0.29017408906592357,0.2220481202856459,0.5964247217045267,0.25006356578210587,0.050877026648011636,0.6051967534015537,0.37744112233158866,0.7632342132505279,0.33125571592442593,0.1999658792204727,0.5627103920686038,0.9362070650490003,0.8010466693031559,0.2008407066028618,0.44508052715951063,0.16436688297486357,0.8839609180434566,0.3162049749161461,0.021110686168263726,0.7677261623513676,0.37744518110769754,0.5465315516889769,0.9655899803167257,0.3557941540553282,0.40316535986416224
dwimorberg,0.941453374519178,0.007664848714207584,0.6753557587303916,0.4107303364306144,0.4758988183597307,0.6555831798920747,0.4367840956779254,0.46907070732576783,0.24849018024694491,0.06427516811497336,0.14489810286295934,0.9143025641228079,0.5788372301167828,0.4656334487059225,0.8010257934958974,0.7178270308122416,0.128431760276285,0.636862205820256,0.4157544381135878,0.756719376689738,0.24579920168324065,0.04655876572575557,0.8000314552791733,0.006672802397368005,0.29651638185922746,0.6299786577707975,0.4356640265141578,0.1512822166067862,0.12984582418639568,0.050840454581057015,0.5191164877211496,0.5010002855752507,0.8933584390416464,0.628046478145114,0.5072774415778224,0.9962021007636824,0.30034700602103337,0.5145687689415941,0.44194167299247566,0.031746296379285055,0.8187238302029858,0.16429123441628912,0.12897858204804136,0.4268889739873222,0.6835357260481827,0.42691753572254887,0.2275423038618889,0.1950676327390487,0.7099601864363732,0.5781611914450766
